Gene	C3N_01408	C3N_02088	C3N_03076	C3N_01489	C3N_02928	C3N_03057	C3N_00560	C3N_02150	C3N_00551	C3N_02089	C3N_03054	C3N_01028	C3N_01016	C3N_02153	C3N_00556	C3N_04127	C3N_00578	C3N_01023	C3N_00545	C3N_02421	C3N_00180	C3N_02425	C3N_00546	C3N_00580	C3N_02424	C3N_02572	C3N_00167	C3N_02155	C3N_00555	C3N_01415	C3N_00547	C3N_02090	C3N_01017	C3N_02142	C3N_01019	C3N_01410	C3N_00169	C3N_03073
MLIP	6.77735019789851	6.87244636651677	8.22265451177819	6.75549434809296	7.01496901790032	7.82953909476539	6.68210671372975	6.76904273019531	7.0224058176057	7.50369874373113	7.08224177266277	6.84721912089731	7.0746550511344	6.58409524666012	6.90547013308905	6.75780947404803	7.61361005602069	6.87415771851645	6.85034420909941	6.75417804174834	7.0320006479214	8.09957809326724	7.13837641567918	6.89486603514411	6.67443721647914	7.06435925676328	6.96067128277394	6.96575923050164	6.84803203114065	7.56830965954326	6.78518027215909	7.48763376931958	7.7455002182683	6.64994561469843	6.69351490819512	6.87072643186441	7.05509455229587	6.6589340608489
HMGCLL1	7.52442710564026	7.24714123206337	7.90548691164558	7.86997524158164	7.59882141624338	7.66531956401593	7.13094271936004	7.21972630080247	7.85764732967175	6.59302537738812	8.80020821179128	7.58734310883686	7.39046951768297	7.08507744867781	6.98378143569005	7.40377790129566	7.40928079627316	7.53459460375927	8.02508323198452	7.47665955972322	7.05269954049686	6.59744532954148	7.21267675706771	8.04724599345332	6.81386500824823	7.18070145879078	7.78613637283524	7.37639941624526	6.89658035822483	7.66907607066179	7.08755157513028	7.54628810637504	7.13388275988712	7.5329392146478	7.1473301348392	7.48530535610687	7.3242709578562	9.03269432676093
LGSN	10.9978441411168	8.26020381500441	8.01121886127134	11.7157183118645	7.49740015450235	10.0672324499542	10.5232579343822	11.1232975476467	11.8627118642529	10.549243709856	9.15134398826501	7.05634234577773	13.0429382025065	6.69419014407054	9.4250277752495	8.2540342851642	6.69573066831962	11.377182193713	9.20836427789474	7.70722509023059	10.0872286052984	6.99840801244783	6.64786787683384	8.15693426575701	8.32785178159332	9.34754227685695	9.79351791753271	11.4374996903976	6.99948328850809	10.7597885867579	11.0779059866975	7.63658143322097	7.3895231182757	11.2222745204656	11.5020587067616	12.3857432455326	12.0128418113654	6.7520385635194
FGD2	10.364733180747	10.2625195041684	9.74030885922821	11.0188827759381	10.2044325857913	10.6813389040633	9.88188743953999	9.64355176972859	10.1519093656946	9.70103056915987	10.8397306497773	10.8782335520283	9.53203483205588	9.36632267131343	10.2108467805373	10.4383757454469	10.066693102124	10.4335120564686	10.919398024626	10.2843436936232	9.31919516208241	9.89249066897251	10.2766758826864	9.6666757327966	11.2652208652109	9.89103333852606	10.5351518383149	8.7425826282391	9.92225822818585	9.96808127621601	10.0907226757034	10.0395163152127	10.2036229737677	10.1939036349679	10.4596274100247	9.83283214992164	9.77571409210754	10.7712448336507
SCUBE3	9.89153675597198	10.0950064240982	9.62483308781433	10.4028183469677	10.1476311712595	12.1108369503167	10.2988282122364	9.45081081602541	10.884776884848	9.8422361829116	10.1467494863934	9.88481457125993	10.6800410837772	9.52306508906909	10.4807750422578	9.32347474027394	9.71310480753598	10.3090428326473	10.0381313566507	10.7923183489639	10.3493909509646	9.56654718730713	9.795751123982	10.0669459177727	9.75752483651086	10.0335111484805	10.8156209166581	10.1105898211202	9.68374559682559	10.9465039129166	12.0762415599301	10.2970777292464	9.43562497538273	10.991817310424	11.5816423931248	9.71464975493748	9.96094281792657	10.8905188883241
ANO7	7.83072428699261	7.97276463183823	8.55648573188403	8.08067086258801	8.04209580070051	7.30335996045558	7.86161558242875	7.57817463665662	8.13146454395773	7.58696943460504	7.57993233853862	7.6157652815917	7.55801203792858	7.43576306338278	8.5312310983486	7.47646806132189	7.46228565088667	8.56916069111879	8.09814706636196	7.77632705843217	8.27855415601759	7.56489877184008	7.89561265231486	7.9125850244707	8.00084413041502	7.72565304521878	7.88370000291233	8.34435363109758	7.65356680611848	7.23944793039623	7.6328851297376	7.58343211794266	8.18187644607991	7.88832047808976	8.51809126330657	7.86296915760662	8.31303119410409	7.69028163508959
CRIP3	6.77735019789851	6.77400161081186	7.11752882379044	6.88798231527687	6.89845895168571	7.01092327774201	6.90810119710568	6.88291458671866	6.92282304722122	8.39236578563325	7.24718652220033	6.90217477836842	6.70865926209594	6.88389928879519	6.81058471970396	7.01552942491643	6.86082248091472	6.92571099354655	6.7742227092743	6.96347328860243	7.37014392823004	7.64740210686488	6.73643375254647	6.7417631544673	6.60393211154558	7.00677751191775	6.86470361696623	7.18212571564962	7.13203249605669	6.87887448932132	6.73823583493267	7.0197089345165	6.89048997274375	6.64994561469843	6.80077150372291	6.96800687284343	6.69430779706237	7.20624418364879
TTBK1	7.13717432175059	6.95209904114004	7.83826502144194	7.07367984586799	7.36769352135019	7.16448779775644	7.14504491141261	7.34555717129474	7.2351912720581	6.98335463222325	7.08224177266277	7.09350304673737	7.12950024219598	7.24837805836133	7.09810368724411	7.17027253701436	6.88654600877468	7.34374400508639	6.99634085699414	7.16216279520906	7.60663002805436	7.1944740486645	7.24031896911582	7.10079863714149	7.35245734975239	7.29321059862778	7.17504605141998	7.32416241196768	7.59670733331598	7.12599820326616	7.36662373609006	7.20153559998375	6.86118886268233	7.30077722381771	7.41209604795775	7.20040485110861	7.1417965102813	8.01252600728001
TCTE1	6.7314425549132	7.92445585962619	6.80150943944269	6.7933290059987	6.826926274417	6.88759521094772	7.15885161884013	6.76904273019531	6.87648037554397	6.75218497963891	8.47938522385805	6.84721912089731	6.94645414301963	6.93100353992932	6.71886672989218	6.79591337728848	6.77176403085768	6.65441062633278	7.32309787167631	6.85710622969704	6.7927660509397	6.66527887228329	6.83373418316971	7.00761325768472	6.94268619594293	6.89419128931438	7.3841464404926	6.81089048748653	7.20265029516918	7.00701259936762	7.23124787499563	7.10889565403456	7.21870212660606	6.64994561469843	6.85722849535007	7.46406169802066	6.93679590127851	6.98310404694836
RPL7L1	12.0226152569568	11.9708308997535	13.0107347224971	12.5287785785392	11.9044531618404	11.9157100501257	13.3450115121634	13.0800481020315	12.2299586817965	13.1702420675537	11.8957011338907	12.4154620945286	12.2809375915622	12.5519466280741	11.9216416418984	12.488225755666	12.4694116976007	12.6786071682568	12.1543164580233	11.7882767953139	11.5741805097448	14.0483687322267	11.496267574434	13.380821673159	12.7266081667816	12.0638833519379	11.9494310781835	12.8269484462591	13.1710899085649	12.2978788895687	11.4783822498873	11.9962452759894	12.9675899455036	12.6409263337087	13.2106997429226	12.4259128581913	11.5422722967525	12.5637164314729
NFKBIE	10.2430798044341	9.44663258947602	9.69292133535681	9.80327608296981	9.89464118387551	9.04126610710168	9.56580323969009	10.0749153223029	10.246516795131	9.56266611520284	9.46155106548401	9.63404656280113	9.23821419443571	9.53985796895866	10.1351160530696	10.4164489009369	9.55707985467309	9.6635864734567	9.71849927860652	10.0132514867899	9.03978603377192	10.7930135049625	10.5292314973781	9.972663401468	10.653595670154	10.3203262532689	9.52103743916806	9.61467242904912	9.7926070304416	9.87108542281707	9.72184934288918	9.72478788813173	9.27643496926089	9.97775548894327	9.94422137598541	9.12842444458557	9.75195872201936	9.20960001054182
CYP39A1	8.69782090159366	8.55635277431809	9.25817489040133	7.66631812589787	8.89335741543613	8.84903773819302	7.9040289042297	7.55102847692875	7.52654056127176	7.98623078704285	8.73904372542197	7.92043066479562	8.2092127915966	7.64119433531815	7.31259861860809	7.96188122176768	9.0851308938342	8.10778520630555	8.18025233754092	7.39325823027609	7.74546621702067	7.33271848029849	7.78318569933802	7.33269657026692	7.29085911621233	9.48327126461334	8.34790722586711	7.92098467455892	7.34835357563642	8.44284184137892	8.000019382491	8.97847589577243	7.36349146302867	7.23413781642513	7.46406916681312	8.0419790756627	8.16178991502432	9.88577484559437
TPBG	11.4118161415057	11.131014105978	10.9592144652324	10.1803798564569	11.0175259647106	10.5706369170444	10.3473830207756	9.31666983125373	10.3010410643585	8.56520586545598	9.72972813162692	12.1125927448822	10.2667694362357	10.6920013133118	11.7814467625011	11.5955300634641	11.6189478042924	10.0318209301923	10.0448107954807	10.9821442848305	9.90641253210446	10.4389988020907	10.7670832867468	10.0316304265109	10.6437869104908	11.4422205279662	10.6348599774589	11.7850772486453	10.3879352437686	11.2016614221961	10.1413815559911	11.6099854718602	10.6116259680003	10.0302096382164	9.74036725872813	9.67056671148652	10.8724316067961	9.59198924641559
IRAK1BP1	9.335996296135	9.36825267161714	9.94075944838166	8.80803163777048	9.16153586396078	9.38145311274116	9.42850749547926	9.3079775749653	8.3537538273158	9.14859928080727	9.53766265445386	8.88289129256214	9.26111573395867	8.30066286259635	8.66740225651676	8.73975986714338	9.12616647952474	9.15566399510133	8.50421370377298	9.20276175097685	8.54210371582311	7.30410092488512	8.41529916694019	8.98567834498842	8.40722699589598	9.71902450497096	9.06927660140164	9.77894552322934	8.31432782977128	8.85532088468068	9.08009505387713	9.5135667694046	8.97292625743626	8.30875839472978	8.09953100349863	8.89885015489635	8.8883556893988	9.28648096206948
PHIP	12.925281116551	12.8769643622999	13.7169605608241	12.5539128327546	12.8227062572247	13.3392335729595	12.7137995682068	13.0770694520622	12.0706139372466	13.3240727517916	13.2404197327323	13.0300389960847	13.5144179666739	12.360055477884	12.678547934286	12.9692765054263	13.1326089316791	12.9711588645513	12.3471951497827	13.6434022995647	12.5060319754227	12.3106219598698	12.3180162216635	12.4609142088693	12.7543990734122	12.9743741097872	12.4171075815883	13.7540216144635	13.1281469640738	12.6386010315712	13.0499325541526	12.8154530980939	13.5182913886643	12.0308555674094	12.5325876213899	13.0848829033025	12.6617226527457	12.9803753414947
PRSS35	7.0263828507409	7.28036875805829	7.01311587243212	7.03292987860861	6.96008641926395	7.72888441940903	7.28370133659302	7.0490268262195	6.8513199699446	6.75218497963891	7.80899091330281	7.29442289006367	7.29246257345029	6.76978061932342	7.05185319849976	6.94474861780561	6.93392178617507	6.99391910651931	7.63052378815964	7.46522194605736	7.21326275563674	7.06411062701814	7.16907577549044	6.7417631544673	6.94268619594293	6.7001814268275	7.32714452009547	6.63557833994506	6.89658035822483	7.00701259936762	6.68244762150974	7.28332900731675	7.46313814976306	6.86530345190705	6.92972431221144	7.01030117714351	7.04162983477402	7.20624418364879
MMS22L	10.3782299035801	10.3102721858693	12.2074960050557	10.2386706469282	10.2938525046603	10.8130356552605	11.1841364986144	10.1331785566895	9.70873231158205	11.0915915264054	10.304982789696	11.1166034826034	11.067900683155	9.93236684990928	10.8200271271201	10.8514263775858	9.79060112295401	10.4525435649344	9.57979656081946	10.2074952445359	10.9381445232788	10.9808166539927	10.2609329142366	10.563836363595	11.1916979842482	10.9274290008065	10.127707717236	12.0502115846892	11.3644748245974	10.8281912500508	9.89770982714113	10.3169479270125	12.0489065410574	10.1609041004539	10.1064694321388	10.3065159628345	10.9355185312351	10.7366746500581
FAXC	10.2504434758191	9.80238390602751	10.3801953305419	8.95840452600793	8.55816329948723	8.46142730302703	9.88453231919361	8.7214030583404	8.32751020330573	8.10904880852179	8.5704019894065	8.428345438518	10.6261634017538	8.02974538845649	9.17161105297606	8.28190122542652	9.87447724526857	9.22243288289819	9.81376856207089	9.54800217439866	9.5025536195228	8.69899272823642	9.42280169248758	10.7359674036268	9.05321002256828	9.7377034076395	9.84986174510727	10.1404152441793	9.87988207242859	9.26175446126666	8.92702887619457	8.84094965722274	10.030789102416	9.97070732134914	9.41405576045313	9.25697596611685	9.36732546047157	8.84670022390046
GABRR1	6.67689088600347	6.80115193043666	7.60637365714166	7.09305441069896	6.73859607489633	6.88759521094772	8.41980768158656	6.73374070348191	6.64289713248245	7.36221331944084	6.70784536587881	7.1112704284047	7.40873913807416	6.80172258490514	6.68071927941936	7.4647646709156	6.73617800625257	6.74566045603654	7.58594651242299	6.71134178937004	9.8783577216157	7.04304156088087	6.43337965278762	6.70057429426609	6.77389229756865	6.58756394060817	6.70678069098099	6.68092042565259	7.82735261838456	8.06448562963087	6.82646291687855	6.73768244804049	7.96676429866505	6.69849362440413	6.58370434149979	6.65268012192708	6.82411025597898	6.43337965278762
PNRC1	12.0307259013009	11.7570328863147	12.1318871883255	12.1907262135113	11.8573991347374	12.1933373241467	11.6767051519679	12.4142833093487	11.4927702931911	11.9193961208548	12.3569276612692	12.1129260706487	12.4905418880182	11.1479439611586	11.6681560134394	12.3516050560556	12.3083326482598	12.0982547493122	12.9386641208999	12.2307700274853	11.3581064043861	11.5334492080596	11.8096812319115	11.1737655268144	12.2569810687982	11.9798784027707	11.895312628053	11.7046222897342	12.4675182092428	11.7301793068892	11.7229908897893	12.2020546469456	12.2778260501291	11.6357531412835	11.6770719525797	12.3058797897013	11.6307631539561	11.3055950990993
PM20D2	9.83367176375655	10.6001942613527	10.7800860364214	9.96000014406727	10.2390127911698	10.7680793642112	11.2528230425705	10.6375904825598	9.05335700249209	11.6449573312687	10.1798305473145	10.3985173116267	10.8242273201579	9.63833890282309	9.80216136496815	9.99787208086167	10.1087508607468	10.4816543048407	9.4914712678642	10.3749338225993	9.55590884825034	10.5832418731197	10.0867723515977	10.4769157306177	10.4892025717729	10.7546293473092	10.1655664692651	11.818083025002	11.4684243388219	10.0800818191803	10.2453341866455	10.175313081394	10.9449874939588	10.1384725051457	10.225063186794	11.1870579065771	9.88559102112955	9.67561450481809
RARS2	10.8597168866723	11.0090534836283	11.7814216605582	10.5500582330111	11.0202301841282	11.0907322671727	11.1490693412912	10.7140565714852	10.2915690833281	11.3508536809629	11.0025899603071	11.1139384837062	11.3089149662231	10.5488736554888	10.9633590826284	11.0941853570716	10.8109685836946	10.8355331305964	10.7547676253735	10.8506018727463	11.3967349435739	10.9044003148264	10.6049957107189	10.5723395393884	10.9356908071384	11.0114630354191	10.6559512425817	11.330472883029	11.2119630970449	10.9619690439589	10.8430925228365	11.0997643421848	11.3467463209596	10.2023359333062	10.5683925142462	10.8960568111496	10.5086179152152	10.3649239841026
SCML4	7.88420903843866	7.73312302423656	8.12433362792251	9.21428525041594	8.83950707735586	10.0436557377084	9.07957613798226	8.90881057159601	8.18723633854874	8.29623488195635	10.0512494684362	9.06991888992424	8.16641616850401	7.23502420842675	8.50648759728813	8.71639107965559	7.97179830658513	8.89248592576907	8.37547002767902	8.32227036795971	7.63598488040657	8.0043367729455	8.68696868682722	8.30717852624319	8.37944979024045	8.46892040572433	8.79174369066018	7.90345194209871	8.50945399863623	7.8514992793394	7.93235166223123	8.97847589577243	8.70933298789002	8.9926299974478	8.71393164152863	8.18618559345173	8.00225653120753	8.03233191803187
TBC1D32	10.1657175460351	10.0799361947442	10.4492324011841	9.58854793837294	9.73130962210982	10.4617940172894	9.13030316250553	9.23640819327228	9.87656448190354	9.1319581392522	10.2198136937896	10.078735693581	10.2943580247497	9.5674074781024	9.49217372724883	10.3239783671817	9.58824854027424	9.74701635637727	9.39456498808358	9.59335953991478	10.0493149117956	9.65231248391639	9.52523764027885	9.52254854129984	9.5867772307535	10.4385070434489	9.33750137004407	10.5849464948157	10.8214001428137	9.75300558815004	8.65653806557531	10.4647147845181	10.501280343138	9.35553833387032	9.19598377030046	9.58376340827478	9.81061574074618	10.0325455520235
CLVS2	6.43337965278762	6.63034192021397	6.58400764027507	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.5837634639661	6.64289713248245	6.6590379073897	6.65759236626161	6.59025579554683	6.77027266043412	6.43337965278762	6.6354139040477	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.79185959006546	7.49051917239319	6.43337965278762	6.43337965278762	6.43337965278762	6.72844269432056	6.7001814268275	6.43337965278762	6.7830284052839	6.43337965278762	6.43337965278762	7.23124787499563	6.86293849091839	6.43337965278762	6.43337965278762	6.43337965278762	6.58852307338279	6.43337965278762	6.43337965278762
GPR6	6.43337965278762	6.43337965278762	6.58400764027507	6.43337965278762	6.43337965278762	6.43337965278762	6.57710076535255	6.5837634639661	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	7.14672343274624	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.58756394060817	6.43337965278762	6.43337965278762	6.5804228734944	6.58240236715198	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.58370434149979	6.43337965278762	6.43337965278762	6.43337965278762
RNF217	10.6972357120294	11.0062222029045	11.673453885548	10.806580900678	10.4982171360371	11.808558049869	10.8367751411347	10.3302693366495	10.9569307135243	11.6983993753643	11.3733022044231	11.7312962765492	11.4678189409337	10.409086201714	10.6615452170167	11.4053566738392	10.2834665219981	10.1992687333995	10.3868202355591	11.0568182736536	9.61737100717128	12.2255167701019	10.7686706880237	9.11315292801101	10.6665705440652	11.3040107731555	10.3626931850059	11.5969949618009	12.3896726797485	10.603793533597	10.0716870382199	10.9792373938822	12.8128097124747	9.94215983116566	9.49826566756868	10.8853922240034	10.3564290362883	11.046926494282
RSPO3	7.3909091956817	7.76537086737264	7.89894647792109	8.01466256960702	7.58672455954527	9.0623709230063	7.635175860874	7.99095035566762	7.56245882418948	6.96020285263053	8.52785908592371	7.67904293190732	7.90390706074468	7.10171460826908	8.47395962831433	7.66522678265376	7.23965275407251	7.80627309978139	8.04748636471012	7.54240269769477	7.71918019002356	7.12323544539211	7.39906448841553	7.64312613442935	7.94573480225895	7.65018632704843	7.53534437911121	7.44442197890074	7.20265029516918	7.78941102289561	7.832063086736	7.81045746794003	7.15171814059671	7.77275923714631	7.40131391762611	7.95270422993874	7.30607037674384	7.56633712099456
ARHGAP18	12.1585500605173	12.583705977119	11.3977706290924	11.797823988863	11.6745919371973	11.8339691470142	11.8515279483262	11.3225289579736	11.9158614453169	11.220334781617	12.4795867475113	11.3433736791834	12.4020111156906	11.3247625378921	12.214187360292	11.820227774891	11.931863615156	11.6634702518346	12.317701362045	11.9954886522458	10.9904025405227	10.4201981533216	11.9970477365763	11.3660771399619	12.4681972163571	12.0935529088112	11.8366272281658	10.773123972068	10.7179518005307	11.8461783747142	11.5835713787369	12.009478370774	11.5573822888669	12.0670738190099	12.2499811706944	11.2012449842551	11.5832008130367	11.5966108744692
TAAR2	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.71204609172102	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.57641417530578	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762
TAAR6	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.57710076535255	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.66302733432132	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.60393211154558	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762
TAAR8	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.59443438149357	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762
ABRACL	10.3122515683929	10.0526219593015	11.6199574185833	9.32513379196919	9.26127726149308	9.53431272207849	10.2889161468186	9.684131583743	8.75873815943142	9.86059562269637	9.67480548173178	10.5884402246354	9.94990164651707	9.01985353384069	10.0849480072489	10.4463701359234	9.4925875526762	9.68175509589557	9.39720312980061	9.32103306083443	8.62744087514251	9.53602137570224	9.73323720699776	9.70528465635354	9.88960159708235	9.37620053467152	9.39123161902342	9.90692178303147	11.2508340046978	10.1394889432119	9.12866937911893	10.3289562394005	10.7640578952216	9.6678120262196	9.62016239084465	9.51944911886944	9.45876565625496	9.68314719858552
TAAR1	6.43337965278762	6.43337965278762	6.43337965278762	6.59468770576343	6.60981527539668	6.43337965278762	6.43337965278762	6.5837634639661	6.43337965278762	6.43337965278762	6.43337965278762	6.74667059543924	6.82209775990905	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	9.91455950080873	6.43337965278762	6.43337965278762	6.43337965278762	6.67443721647914	6.43337965278762	6.43337965278762	6.57641417530578	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.58852307338279	6.43337965278762	6.43337965278762
SLC18B1	9.80181648107044	9.75828637575797	10.2957450509165	10.1378328706139	9.77286542074546	10.3808310587171	10.2049335681087	10.5818853418902	9.54706972524174	10.7530500275159	10.4430848621542	10.3830648762175	9.17118898652995	9.67924433788343	9.31783990367208	9.86730888154814	9.84152010938245	9.90659813584883	9.5470260968704	9.66263532607406	10.9680162216695	9.4473069165841	8.90913294916209	9.80551543508802	9.7078017253549	9.6180644765745	9.90759155061802	10.4854368263516	9.06697038925285	9.05183152930328	9.77006072760927	10.4863024976985	9.82702596416344	9.08075936006409	8.99276407220332	9.75402577732447	9.44691376815691	9.63927431900594
MTFR2	8.09038537571916	7.69983681094537	8.87058730841346	7.65689476718353	7.56206131272593	7.64639645070883	8.4351631956228	7.75713384140929	8.21660485071381	9.1319581392522	7.45272198144338	8.80636470378848	8.45273074689664	7.45646978448168	8.45180672679316	8.2540342851642	7.65635690316626	7.78292469864137	7.76300056255334	7.51012283471559	7.7795127869339	8.30343861277087	7.64044687944441	7.87095473765717	8.7732448632494	7.78837877040768	7.5430428551613	8.5500893354935	8.81407336810152	8.2492704437891	7.79317539619955	7.85327345609367	8.74046320495154	8.20893276954465	7.78605474557789	7.93262777437068	7.79534668918315	7.8858603269048
SLC2A12	9.59861308113752	9.11330096277743	8.46972184641959	7.85441644150966	8.8009206533482	8.81356375519127	8.5691057891615	7.33385463383136	8.69051051085729	7.29536275862129	8.55778495121683	10.85046791105	8.22591756109401	7.89973307415556	8.51715008508295	8.31453317893347	9.92680832588304	7.56442132433628	8.5294803937232	9.08222684378052	7.80434527539314	10.2062548854665	8.47439543671427	7.82768099676341	9.14770285101851	8.99996658858242	8.46466731465059	8.03663999238466	8.06660183388315	9.3763954383368	7.68916104028272	9.25086231969024	11.9236696225439	7.607618624227	9.09813203734147	7.56564258197445	7.89375998380175	9.05055964786717
SHPRH	11.5537227205541	11.7866705184233	12.6342543204346	11.4515036308033	11.3954206741224	12.3242849199981	11.506529970479	11.7621934268339	11.3879451293725	12.1397129553418	12.1221736946587	12.1350851350628	12.2396234398833	11.2004705712419	11.2984050306216	11.7340415033965	11.5256572313093	11.5224483842543	11.3323801851611	11.7383874430463	11.2888411020788	11.816562922693	11.2721022071191	11.3617328201885	11.865757919173	12.1691910463318	11.3955398153428	12.2964409683034	12.7694502880845	11.700460273004	11.4997861855199	12.0405524430764	11.8382986370148	11.450868009781	11.1271084830636	11.5247584244028	11.3237212095971	12.0529391589419
AIG1	10.8910578507334	10.7157407150939	10.8998123317308	10.2098227828368	10.0428800769908	10.6669990314611	10.0919182877573	10.27306367953	11.8799479117387	10.1232829654526	10.3808225545434	10.1299907737454	10.8614961976342	10.139850004038	10.4529832511174	10.6665714030734	11.1552926114031	10.0871403253648	10.378932532963	10.4390196831618	10.2591818933861	10.6968420358657	10.4883462682253	10.6706284444977	11.5195578149051	10.6946668161845	10.3856322616588	11.2485514524878	10.508078132049	10.8119505441693	10.1774198545956	10.9293351719768	10.6730053354147	10.3580737441128	9.8818887847891	10.6409250854479	10.3843533950841	10.9184565436034
DYNLT1	11.7737149304438	11.3324296611096	11.2623928419406	10.7257556302817	10.3652671638665	11.0105645148291	11.3538661881714	11.2919932130879	10.9409083656172	10.6538124956366	11.0932329038756	10.7932725760559	11.1373678067782	10.8145773597858	11.0908755162744	11.0205336716863	10.8967802959893	11.3677710022322	11.419283235364	11.0920396976433	10.377847378137	10.8236904212195	10.7219080166015	11.0556319818157	11.1015478510852	11.3718150274547	11.0930045128128	11.7829890690775	10.7378771855662	11.3195455937333	11.5658474820897	11.5070079745061	10.4501257085924	11.3192134867826	11.0453502225197	11.6200760433603	11.1789000219039	11.1057110131576
TIAM2	9.40441298352952	9.79711135507016	9.94075944838166	8.96163507273474	9.03949935829711	10.2326246409946	9.3203434938813	8.77077247525967	8.87397276826488	9.27998778830542	9.6020184885538	9.69294260943457	9.84648247725779	8.53054919328253	9.68229690909832	9.31843250100297	9.04818916334692	8.64045609126727	8.73723297012848	9.59335953991478	8.82290387003404	10.2733418203186	8.67641533632797	8.69150058883091	9.46441416759185	9.43180942034022	8.62649385842696	9.41229321781191	9.76579143043973	9.29887486253749	9.09414967629057	9.62491903541646	9.57852726388878	9.08075936006409	8.35111778344955	8.75722596548511	8.57541909615708	9.66804137643998
TMEM181	12.1916686665064	11.598194740783	12.3232811891549	11.3882291785413	11.1673386158163	11.3882346959199	12.1876586436827	11.7185712655835	11.6694911122933	11.944054473725	11.4487245395075	11.799578999056	12.1557621304337	11.4018671957055	11.6152300050924	12.0723397392644	11.7241975231972	11.5343711252214	11.3771453449985	11.6213564036747	12.0626774304445	11.4504368716156	11.2726609962194	11.640701757756	12.018705531448	11.6799184881019	11.0753931069831	12.1793705204745	12.1103032013018	11.6070105644721	11.4121926861309	12.1240319895511	11.7434116374071	11.6620691320814	10.9136260015322	11.5010315490027	11.3023989130308	11.7893767727332
PNLDC1	7.17657789110704	7.00433121706976	7.44561156546522	6.8588395563262	6.826926274417	6.79302156351855	7.02210859168826	6.99280766451426	7.15234451583534	7.20659244505512	7.00190186183537	6.9272943776981	6.86765408090185	6.88389928879519	6.81058471970396	7.05806835133376	6.80389236546686	6.84588863687017	6.85034420909941	7.09039348158194	7.6262975514052	7.38706888313429	6.80420473613381	7.06527642533885	7.35245734975239	6.98617570382126	6.90552324910774	6.75269341059329	9.92360436070602	7.09433037974328	6.89791270109141	7.05701273196984	8.67745355455653	6.96140191146923	6.88273911156305	6.81249325942763	6.72500719888446	6.88312470901021
WTAP	11.8951381265989	11.7298618679359	12.2724764176667	11.6112848493798	11.1632678736473	11.7170730354299	11.7540862135414	11.8632521805136	11.6317739564527	12.2781961894774	11.6706127775199	12.0422300963905	12.272676879357	11.1981505302848	11.8178795540041	12.276357889087	11.6638461698283	11.4799238953212	11.8281251838083	11.4971886871638	12.0868455204351	11.804872979553	11.5095983784841	11.5167787122973	11.9244140567107	11.7416192177166	11.2015503614945	12.5488637733925	12.0507190697738	11.8235665526008	11.6016797956852	11.9324755251591	11.5078119724922	11.561268822174	11.407869592233	11.7920234322451	11.5022647722447	11.8853844943334
