ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Label
ENSG00000100095.19|SEZ6L|protein_coding	28.4518855333116	-2.41707063335952	0.604066636392331	-4.00133112431933	6.29871412842402E-05	0.0722990839620247	
ENSG00000163064.7|EN1|protein_coding	33.2657669817859	3.9830345817019	0.9912811773836	4.01806739861113	5.86774154869607E-05	0.0722990839620247	
ENSG00000168824.14|NSG1|protein_coding	119.838537130722	1.77314157113767	0.443360929519665	3.9993185079675	6.35251409631187E-05	0.0722990839620247	
ENSG00000164182.12|NDUFAF2|protein_coding	493.149328913697	-0.517575988938803	0.130579663466086	-3.96367991156008	7.38031955109338E-05	0.0751549593023973	
ENSG00000164266.11|SPINK1|protein_coding	785.291310880055	-2.81458350725796	0.708865469789836	-3.97054677820945	7.1707874754626E-05	0.0751549593023973	
ENSG00000165389.7|SPTSSA|protein_coding	3261.30726818176	-1.6404122447059	0.415487791918114	-3.94815991375554	7.87541933507195E-05	0.076186806647486	
ENSG00000120471.15|TP53AIP1|protein_coding	64.681823356699	3.36086943687933	0.854173863559572	3.93464326205637	8.33203584860089E-05	0.0767658236184428	
ENSG00000092295.12|TGM1|protein_coding	423.35212135194	2.39190617582406	0.609837220805716	3.92220430996959	8.77425398477383E-05	0.07716557549882	
ENSG00000148600.15|CDHR1|protein_coding	105.550078584276	2.91686953425311	0.750058146859289	3.88885787917495	0.000100717071958602	0.0847249525328276	
ENSG00000114115.10|RBP1|protein_coding	662.859282118796	1.72235078332056	0.446052309346419	3.86132017978843	0.000112775998781669	0.090916251017822	
ENSG00000166961.15|MS4A15|protein_coding	654.022663285245	-3.73891560027995	0.972782057989081	-3.84352853712061	0.000121277889590736	0.0938593843120626	
ENSG00000167723.15|TRPV3|protein_coding	202.405066142637	1.91933853049333	0.501886148097979	3.82425085403759	0.000131170311917586	0.0976108921146715	
ENSG00000091409.15|ITGA6|protein_coding	5994.6344308928	1.48966244266772	0.393211314559839	3.78845263986172	0.000151588482095332	0.0977644650526827	
ENSG00000113430.10|IRX4|protein_coding	11.1905241611001	3.95656823672825	1.04106023266367	3.8005180801162	0.000144393881644245	0.0977644650526827	
ENSG00000134323.12|MYCN|protein_coding	109.7950659402	-2.96930685967556	0.782662552335211	-3.79385323958085	0.000148327364757917	0.0977644650526827	
ENSG00000143520.6|FLG2|protein_coding	59.4287214506955	2.34659835875524	0.61799301216504	3.79712765769682	0.000146382414852492	0.0977644650526827	
ENSG00000009765.15|IYD|protein_coding	481.52376821772	-2.70253591922088	0.723211211840944	-3.73685567227523	0.000186335806790695	0.106647140396366	
ENSG00000103034.14|NDRG4|protein_coding	734.661292249557	1.81875726536691	0.486188205316783	3.74085024169162	0.000183398780418926	0.106647140396366	
ENSG00000137441.8|FGFBP2|protein_coding	130.152737832272	2.57728947887409	0.688052506709307	3.74577441945569	0.000179838138724042	0.106647140396366	
ENSG00000145781.9|COMMD10|protein_coding	808.506849819551	-0.608645971714097	0.162939541564681	-3.73540986963245	0.000187409694721751	0.106647140396366	
ENSG00000204420.10|MPIG6B|protein_coding	19.2706795507788	1.00822091066238	0.271641212687218	3.71159037573324	0.000205961103925116	0.113855298249804	
ENSG00000150750.8|C11orf53|protein_coding	21.2548601659467	3.61955236652347	0.981026825485804	3.68955493620786	0.000224646715371201	0.120735129138944	
ENSG00000139144.11|PIK3C2G|protein_coding	636.453178328507	3.38251306346697	0.921457447145112	3.67082937356117	0.000241764699483125	0.123096405410513	
ENSG00000154102.11|C16orf74|protein_coding	102.052834998794	2.16904255220131	0.590292209048525	3.67452342916321	0.000238293778449776	0.123096405410513	
ENSG00000197721.17|CR1L|protein_coding	22.4724894920795	-1.46121033757027	0.399656343249098	-3.6561670101143	0.00025601459519573	0.127009497124282	
ENSG00000115138.11|POMC|protein_coding	80.2736320222843	2.44058402157174	0.670669643164682	3.63902563124131	0.00027367156269709	0.132374934876582	
ENSG00000231924.10|PSG1|protein_coding	18.0846600000506	3.96971316337701	1.09762857878736	3.61662700853021	0.000298466901680839	0.140847258871241	
ENSG00000265763.4|ZNF488|protein_coding	46.6181617828265	2.84903777558611	0.791239088663417	3.60072930724238	0.000317325822020962	0.146181428677657	
ENSG00000154165.5|GPR15|protein_coding	160.871224937725	2.05727403149347	0.572785952466195	3.59169777581946	0.000328530714475934	0.147823541015823	
ENSG00000165125.22|TRPV6|protein_coding	113.071105590056	2.42713039796514	0.682637150355854	3.55552052316504	0.000377231494969917	0.165878976469953	
ENSG00000047634.15|SCML1|protein_coding	603.410176809422	-1.02213939845341	0.293220394957893	-3.48590826569273	0.000490469165906468	0.188772108079845	
ENSG00000068078.20|FGFR3|protein_coding	1053.90894608603	2.00220824122879	0.575868930847751	3.4768471330469	0.000507346992978703	0.188772108079845	
ENSG00000072041.17|SLC6A15|protein_coding	139.663029011629	4.32701684436362	1.2362342485358	3.50015933427549	0.000464980139070956	0.188772108079845	
ENSG00000143631.11|FLG|protein_coding	270.280619752864	1.75166041352246	0.503710216212299	3.477516153423	0.000506082555577169	0.188772108079845	
ENSG00000144771.8|LRTM1|protein_coding	11.0012552815115	3.03517809443951	0.869054323978403	3.49250675210373	0.000478509498136105	0.188772108079845	
ENSG00000170584.11|NUDCD2|protein_coding	758.466812415931	-0.545786518596752	0.156520221929169	-3.48700322469348	0.000488465467707937	0.188772108079845	
ENSG00000178919.9|FOXE1|protein_coding	415.017157032455	3.1350309634176	0.900866828594844	3.48001598450191	0.000501383867689451	0.188772108079845	
ENSG00000239998.6|LILRA2|protein_coding	498.103744883418	-1.96189193236452	0.558196522922487	-3.51469751565786	0.00044025514184379	0.188772108079845	
ENSG00000276023.5|DUSP14|protein_coding	661.079784914408	0.964819191797378	0.277943497678668	3.47127815493209	0.000517987138681625	0.189094625645511	
ENSG00000237763.9|AMY1A|protein_coding	4.88364174929217	-4.24310349079436	1.22510306243807	-3.46346656121338	0.000533262870619081	0.191066111495148	
ENSG00000264230.9|ANXA8L1|protein_coding	156.365023652133	2.82053618452432	0.816468756255269	3.45455495132563	0.000551201875953421	0.193902798108124	
