GeneName	Module	kTotal	kWithin	kOut	kDiff
ENSG00000141552.18|ANAPC11|protein_coding	black	390.117439513856	55.8083126089621	334.309126904894	-278.500814295932
ENSG00000183853.18|KIRREL1|protein_coding	lightyellow	347.742864986004	55.8054188846252	291.937446101379	-236.132027216753
ENSG00000124313.18|IQSEC2|protein_coding	lightyellow	418.210847144564	55.8013571134565	362.409490031108	-306.608132917651
ENSG00000189013.14|KIR2DL4|protein_coding	black	374.987122647446	55.7708764205194	319.216246226927	-263.445369806407
ENSG00000124299.15|PEPD|protein_coding	darkturquoise	348.818649855068	55.7591574288495	293.059492426218	-237.300334997369
ENSG00000039537.14|C6|protein_coding	red	393.130906272291	55.7438113793742	337.387094892916	-281.643283513542
ENSG00000008710.20|PKD1|protein_coding	black	350.142620579296	55.7371946810049	294.405425898291	-238.668231217286
ENSG00000102007.11|PLP2|protein_coding	lightyellow	369.269474627986	55.7309696871584	313.538504940827	-257.807535253669
ENSG00000141736.14|ERBB2|protein_coding	brown	316.497312817922	55.7284767850474	260.768836032875	-205.040359247827
ENSG00000131669.10|NINJ1|protein_coding	lightyellow	371.605820056918	55.7146338559237	315.891186200995	-260.176552345071
ENSG00000198886.2|MT-ND4|protein_coding	black	325.182545492207	55.7107978275928	269.471747664614	-213.760949837022
ENSG00000071967.12|CYBRD1|protein_coding	green	425.68103500458	55.6780173478084	370.003017656772	-314.325000308964
ENSG00000142733.17|MAP3K6|protein_coding	brown	362.17015588143	55.6779029277266	306.492252953703	-250.814350025976
ENSG00000164199.18|ADGRV1|protein_coding	midnightblue	372.538453996037	55.6682865873337	316.870167408704	-261.20188082137
ENSG00000100241.21|SBF1|protein_coding	black	380.552877618696	55.6651701753772	324.887707443319	-269.222537267942
ENSG00000129988.6|LBP|protein_coding	darkturquoise	354.743946108301	55.6438717164046	299.100074391897	-243.456202675492
ENSG00000153179.13|RASSF3|protein_coding	yellow	386.099862102291	55.6177836748518	330.482078427439	-274.864294752587
ENSG00000187244.12|BCAM|protein_coding	brown	377.470366045862	55.5962029139714	321.874163131891	-266.277960217919
ENSG00000152527.14|PLEKHH2|protein_coding	red	483.484468257556	55.5725586917043	427.911909565852	-372.339350874147
ENSG00000114841.17|DNAH1|protein_coding	orange	361.01380895583	55.5710878537345	305.442721102095	-249.871633248361
ENSG00000166578.10|IQCD|protein_coding	brown	375.524924696998	55.5525176032595	319.972407093739	-264.419889490479
ENSG00000177409.12|SAMD9L|protein_coding	yellow	375.857502107464	55.541859143827	320.315642963637	-264.77378381981
ENSG00000197535.15|MYO5A|protein_coding	orange	400.739304906969	55.4925700476469	345.246734859323	-289.754164811676
ENSG00000204525.17|HLA-C|protein_coding	lightyellow	382.82019786218	55.4667899664691	327.353407895711	-271.886617929242
ENSG00000173212.4|MAB21L3|protein_coding	darkturquoise	320.995167952416	55.4666636931589	265.528504259257	-210.061840566098
ENSG00000165383.11|LRRC18|protein_coding	orange	390.462227933494	55.4557028666733	335.006525066821	-279.550822200148
ENSG00000174938.14|SEZ6L2|protein_coding	lightyellow	401.45235050608	55.4227688620529	346.029581644027	-290.606812781974
ENSG00000090615.15|GOLGA3|protein_coding	black	355.091736622395	55.4225540214911	299.669182600904	-244.246628579413
ENSG00000148082.10|SHC3|protein_coding	brown	358.216564719202	55.4222231368655	302.794341582337	-247.372118445471
ENSG00000186474.15|KLK12|protein_coding	midnightblue	362.216580482287	55.4147084125853	306.801872069701	-251.387163657116
ENSG00000111816.8|FRK|protein_coding	blue	350.996435670051	55.3956617074741	295.600773962577	-240.205112255103
ENSG00000179593.16|ALOX15B|protein_coding	brown	372.271058722386	55.3649107421961	316.90614798019	-261.541237237994
ENSG00000165949.12|IFI27|protein_coding	brown	345.146493331771	55.3460954565283	289.800397875242	-234.454302418714
ENSG00000160293.17|VAV2|protein_coding	black	330.251042760632	55.3206038905763	274.930438870056	-219.60983497948
ENSG00000266524.3|GDF10|protein_coding	red	444.509427484269	55.317579399626	389.191848084643	-333.874268685017
ENSG00000120253.14|NUP43|protein_coding	darkturquoise	346.453700835044	55.2918222504563	291.161878584588	-235.870056334131
ENSG00000181409.14|AATK|protein_coding	brown	351.505763453421	55.2898008905317	296.215962562889	-240.926161672357
ENSG00000173227.14|SYT12|protein_coding	lightyellow	343.250314368867	55.2823291110827	287.967985257785	-232.685656146702
ENSG00000119661.15|DNAL1|protein_coding	cyan	432.496765288459	55.2729298321497	377.223835456309	-321.950905624159
ENSG00000003402.20|CFLAR|protein_coding	lightyellow	442.627197350605	55.2601833948677	387.367013955737	-332.106830560869
ENSG00000151490.15|PTPRO|protein_coding	yellow	371.385258079262	55.2486651132261	316.136592966036	-260.88792785281
ENSG00000114019.15|AMOTL2|protein_coding	lightyellow	362.345121613771	55.2327261211854	307.112395492586	-251.879669371401
ENSG00000169126.16|ARMC4|protein_coding	red	364.324197102456	55.2251106341854	309.099086468271	-253.873975834086
ENSG00000187764.11|SEMA4D|protein_coding	orange	335.493755922035	55.219502582759	280.274253339276	-225.054750756517
ENSG00000245680.11|ZNF585B|protein_coding	blue	356.325294870802	55.2055014680396	301.119793402762	-245.914291934723
ENSG00000188707.6|ZBED6CL|protein_coding	black	358.188607663814	55.203959346975	302.984648316839	-247.780688969864
ENSG00000113578.18|FGF1|protein_coding	green	424.665530622197	55.1418293291106	369.523701293086	-314.381871963976
ENSG00000140092.14|FBLN5|protein_coding	red	461.928996678485	55.139525964921	406.789470713564	-351.649944748643
ENSG00000166897.16|ELFN2|protein_coding	lightyellow	424.478923392104	55.1092189750435	369.369704417061	-314.260485442017
ENSG00000160789.22|LMNA|protein_coding	lightyellow	353.493102480681	55.096008908156	298.397093572525	-243.301084664369
ENSG00000132359.15|RAP1GAP2|protein_coding	black	373.236049498096	55.0839170171605	318.152132480936	-263.068215463775
ENSG00000130158.14|DOCK6|protein_coding	black	345.645315873942	55.0835578169966	290.561758056946	-235.478200239949
ENSG00000137642.13|SORL1|protein_coding	midnightblue	375.716432012388	55.0775468937147	320.638885118673	-265.561338224959
ENSG00000115523.17|GNLY|protein_coding	orange	328.453418639148	55.0766578825421	273.376760756606	-218.300102874064
ENSG00000232040.4|ZBED9|protein_coding	blue	315.171644924825	55.069018232187	260.102626692638	-205.033608460451
ENSG00000046889.19|PREX2|protein_coding	blue	355.192891353902	55.0689341088892	300.123957245013	-245.055023136123
ENSG00000166762.19|CATSPER2|protein_coding	darkturquoise	302.594481773844	55.0573173675852	247.537164406258	-192.479847038673
ENSG00000169248.13|CXCL11|protein_coding	orange	329.05733703201	55.0437199009613	274.013617131049	-218.969897230088
ENSG00000113389.16|NPR3|protein_coding	red	445.849015458188	55.0400918895655	390.808923568622	-335.768831679057
ENSG00000158163.15|DZIP1L|protein_coding	darkturquoise	333.857905866817	55.0156376781125	278.842268188704	-223.826630510592
ENSG00000257743.8|MGAM2|protein_coding	orange	392.486748417448	55.0021383625845	337.484610054864	-282.482471692279
ENSG00000166263.13|STXBP4|protein_coding	blue	315.711076080222	54.9764333431317	260.734642737091	-205.758209393959
ENSG00000216937.13|CCDC7|protein_coding	cyan	414.16771168896	54.9645480974703	359.20316359149	-304.23861549402
ENSG00000172572.7|PDE3A|protein_coding	midnightblue	372.185419901152	54.9250313982456	317.260388502907	-262.335357104661
ENSG00000172322.14|CLEC12A|protein_coding	orange	376.636953867805	54.916916834395	321.72003703341	-266.803120199015
ENSG00000205502.4|C2CD4B|protein_coding	midnightblue	368.310198610189	54.9165502497244	313.393648360465	-258.47709811074
ENSG00000102010.15|BMX|protein_coding	red	411.076146851244	54.9116365437811	356.164510307463	-301.252873763682
ENSG00000145623.13|OSMR|protein_coding	lightyellow	362.476901922555	54.9100487492292	307.566853173326	-252.656804424097
ENSG00000112782.19|CLIC5|protein_coding	red	431.822687945884	54.8777275536867	376.944960392197	-322.067232838511
ENSG00000111801.16|BTN3A3|protein_coding	yellow	375.984509546698	54.8259262424499	321.158583304248	-266.332657061798
ENSG00000117318.9|ID3|protein_coding	darkturquoise	367.401691959069	54.8204108804971	312.581281078572	-257.760870198075
ENSG00000173918.15|C1QTNF1|protein_coding	green	419.713486663226	54.8098605016401	364.903626161586	-310.093765659946
ENSG00000150394.14|CDH8|protein_coding	darkturquoise	298.819671122559	54.7930077087689	244.026663413791	-189.233655705022
ENSG00000106078.19|COBL|protein_coding	brown	342.828941434234	54.7584089841728	288.070532450061	-233.312123465889
ENSG00000105825.14|TFPI2|protein_coding	brown	345.75990249163	54.7548369355998	291.00506555603	-236.250228620431
ENSG00000013588.9|GPRC5A|protein_coding	blue	392.971663260108	54.7354090903338	338.236254169774	-283.50084507944
ENSG00000154978.13|VOPP1|protein_coding	darkturquoise	340.960378593153	54.7325796001744	286.227798992979	-231.495219392804
ENSG00000102241.12|HTATSF1|protein_coding	darkturquoise	300.985612018376	54.7252567240283	246.260355294348	-191.53509857032
ENSG00000198087.7|CD2AP|protein_coding	brown	336.071844177031	54.7228613776651	281.348982799366	-226.6261214217
ENSG00000186487.20|MYT1L|protein_coding	darkturquoise	314.315147874499	54.712801112418	259.602346762081	-204.889545649663
ENSG00000197253.13|TPSB2|protein_coding	red	455.199893798342	54.7080875837881	400.491806214554	-345.783718630765
ENSG00000169550.14|MUC15|protein_coding	blue	339.596299866455	54.6776188410538	284.918681025401	-230.241062184347
ENSG00000163751.4|CPA3|protein_coding	red	439.957957761075	54.6767747681074	385.281182992968	-330.60440822486
ENSG00000109323.11|MANBA|protein_coding	yellow	415.134699653983	54.6730970605562	360.461602593427	-305.78850553287
ENSG00000248485.2|PCP4L1|protein_coding	brown	350.517442636127	54.6727289741408	295.844713661986	-241.171984687846
ENSG00000163704.12|PRRT3|protein_coding	brown	305.178160500065	54.6492572175909	250.528903282474	-195.879646064883
ENSG00000114473.14|IQCG|protein_coding	red	408.138964254816	54.6472263882619	353.491737866555	-298.844511478293
ENSG00000033178.13|UBA6|protein_coding	darkturquoise	305.586734343621	54.6461429201282	250.940591423493	-196.294448503364
ENSG00000176771.17|NCKAP5|protein_coding	midnightblue	362.405492110466	54.6435950682662	307.7618970422	-253.118301973934
ENSG00000124939.6|SCGB2A1|protein_coding	red	386.806550614848	54.6382848297893	332.168265785059	-277.52998095527
ENSG00000102409.10|BEX4|protein_coding	darkturquoise	400.482091922649	54.6313918610265	345.850700061622	-291.219308200596
ENSG00000168004.10|PLAAT5|protein_coding	darkturquoise	392.90476112499	54.6173322238763	338.287428901114	-283.670096677238
ENSG00000172828.13|CES3|protein_coding	blue	318.930600675009	54.613425146238	264.317175528771	-209.703750382533
ENSG00000063241.8|ISOC2|protein_coding	black	374.728358577142	54.5915379965505	320.136820580592	-265.545282584041
ENSG00000261934.2|PCDHGA9|protein_coding	brown	330.922592582847	54.5739511405521	276.348641442295	-221.774690301743
ENSG00000154640.15|BTG3|protein_coding	lightyellow	360.914216918764	54.5430050266227	306.371211892141	-251.828206865518
ENSG00000144810.16|COL8A1|protein_coding	green	424.016553165664	54.515658341525	369.500894824139	-314.985236482614
ENSG00000146592.17|CREB5|protein_coding	blue	347.747434730427	54.4954279906104	293.252006739817	-238.756578749206
ENSG00000002746.15|HECW1|protein_coding	green	374.185136752136	54.4877294018039	319.697407350332	-265.209677948529
ENSG00000145536.15|ADAMTS16|protein_coding	green	383.890879679068	54.4867798558899	329.404099823178	-274.917319967288
ENSG00000002586.20|CD99|protein_coding	darkturquoise	327.872582447513	54.4827034581269	273.389878989386	-218.907175531259
ENSG00000089159.16|PXN|protein_coding	black	363.050100209081	54.4639175231593	308.586182685922	-254.122265162763
ENSG00000183019.7|MCEMP1|protein_coding	lightyellow	407.746894471258	54.4597567658685	353.287137705389	-298.827380939521
ENSG00000241106.8|HLA-DOB|protein_coding	orange	346.470416139093	54.4548505604645	292.015565578628	-237.560715018164
ENSG00000181634.8|TNFSF15|protein_coding	blue	370.189235561003	54.4405164698033	315.748719091199	-261.308202621396
ENSG00000010810.17|FYN|protein_coding	orange	361.356570638112	54.4346287268767	306.921941911236	-252.487313184359
ENSG00000147160.9|AWAT2|protein_coding	blue	366.60162519448	54.434535964689	312.167089229791	-257.732553265102
ENSG00000116871.15|MAP7D1|protein_coding	lightyellow	396.210016558912	54.4236789438013	341.78633761511	-287.362658671309
ENSG00000135378.4|PRRG4|protein_coding	blue	343.664251314542	54.4215061679518	289.24274514659	-234.821238978638
ENSG00000164398.15|ACSL6|protein_coding	blue	338.605127900155	54.4146578699578	284.190470030197	-229.775812160239
ENSG00000261150.3|EPPK1|protein_coding	black	368.143574178705	54.4136845362972	313.729889642408	-259.316205106111
ENSG00000164509.15|IL31RA|protein_coding	lightyellow	346.213469561109	54.4105779575888	291.80289160352	-237.392313645932
ENSG00000119862.13|LGALSL|protein_coding	darkturquoise	328.272948777399	54.3830446775461	273.889904099853	-219.506859422307
ENSG00000166292.12|TMEM100|protein_coding	red	434.612716786984	54.3441398959823	380.268576891002	-325.92443699502
ENSG00000181609.5|OR52D1|protein_coding	blue	322.882750566944	54.3433918477692	268.539358719175	-214.195966871406
ENSG00000102466.16|FGF14|protein_coding	green	375.775580615925	54.342342692293	321.433237923632	-267.090895231339
ENSG00000196967.11|ZNF585A|protein_coding	blue	325.885264762262	54.3036704666112	271.58159429565	-217.277923829039
ENSG00000133958.13|UNC79|protein_coding	darkturquoise	306.696063069182	54.2985090524097	252.397554016772	-198.099044964362
ENSG00000135318.12|NT5E|protein_coding	yellow	365.842250770282	54.2788517740542	311.563398996228	-257.284547222173
ENSG00000171236.10|LRG1|protein_coding	brown	396.427990327787	54.2787053625474	342.149284965239	-287.870579602692
ENSG00000164142.16|FAM160A1|protein_coding	blue	324.262874043718	54.2560290617416	270.006844981976	-215.750815920235
ENSG00000090382.7|LYZ|protein_coding	yellow	378.938356349133	54.2283873805736	324.70996896856	-270.481581587986
ENSG00000145692.15|BHMT|protein_coding	red	368.212029699467	54.213900352901	313.998129346566	-259.784228993665
ENSG00000122359.18|ANXA11|protein_coding	lightyellow	356.524977425377	54.2060560615259	302.318921363851	-248.112865302325
ENSG00000250305.9|TRMT9B|protein_coding	cyan	427.655527472735	54.1882762785859	373.467251194149	-319.278974915563
ENSG00000105549.11|THEG|protein_coding	darkturquoise	329.524442004624	54.1862138497494	275.338228154874	-221.152014305125
ENSG00000237541.4|HLA-DQA2|protein_coding	yellow	374.674096509651	54.1713818023664	320.502714707284	-266.331332904918
ENSG00000143479.17|DYRK3|protein_coding	brown	328.079441019661	54.1558407408337	273.923600278827	-219.767759537993
ENSG00000115257.15|PCSK4|protein_coding	lightyellow	366.113753050729	54.1258546470593	311.98789840367	-257.86204375661
ENSG00000198502.6|HLA-DRB5|protein_coding	yellow	368.575286609696	54.1106121718274	314.464674437869	-260.354062266041
ENSG00000254470.3|AP5B1|protein_coding	black	339.679915571178	54.095213719952	285.584701851226	-231.489488131274
ENSG00000102547.19|CAB39L|protein_coding	red	438.728759719918	54.0880292008655	384.640730519052	-330.552701318187
ENSG00000162878.13|PKDCC|protein_coding	darkturquoise	352.10269777483	54.0777451148236	298.024952660006	-243.947207545182
ENSG00000135205.15|CCDC146|protein_coding	red	458.416544777841	54.0622727465826	404.354272031258	-350.291999284676
ENSG00000118322.14|ATP10B|protein_coding	blue	344.02182356012	54.0476153210639	289.974208239056	-235.926592917992
ENSG00000122515.15|ZMIZ2|protein_coding	brown	363.183822761753	53.9721234597125	309.211699302041	-255.239575842328
ENSG00000170425.3|ADORA2B|protein_coding	lightyellow	383.013856398022	53.9678842232612	329.045972174761	-275.0780879515
ENSG00000164440.15|TXLNB|protein_coding	orange	389.734939025614	53.9487108820004	335.786228143613	-281.837517261613
ENSG00000179954.16|SSC5D|protein_coding	green	390.616047314945	53.942460357886	336.673586957059	-282.731126599173
ENSG00000183508.5|TENT5C|protein_coding	orange	333.586143857017	53.9281575605627	279.657986296454	-225.729828735892
ENSG00000151208.17|DLG5|protein_coding	black	343.082061647868	53.9233473936397	289.158714254228	-235.235366860588
ENSG00000135404.12|CD63|protein_coding	lightyellow	391.454137785336	53.8994075314225	337.554730253914	-283.655322722491
ENSG00000158716.9|DUSP23|protein_coding	brown	346.997280480068	53.8501244596153	293.147156020453	-239.297031560837
ENSG00000169231.13|THBS3|protein_coding	brown	390.256242583926	53.8486144315522	336.407628152374	-282.559013720822
ENSG00000105609.17|LILRB5|protein_coding	orange	389.595468377042	53.8175267494526	335.77794162759	-281.960414878137
ENSG00000176024.18|ZNF613|protein_coding	brown	321.444796461097	53.8099211406005	267.634875320497	-213.824954179896
ENSG00000130766.5|SESN2|protein_coding	lightyellow	400.120968621725	53.7929977043271	346.327970917398	-292.534973213071
ENSG00000277586.4|NEFL|protein_coding	darkturquoise	299.185194289688	53.78977264469	245.395421644998	-191.605649000308
ENSG00000173221.14|GLRX|protein_coding	yellow	373.209991924692	53.7874680631116	319.422523861581	-265.635055798469
ENSG00000152749.8|GPR180|protein_coding	blue	328.522585913599	53.766415159195	274.756170754404	-220.989755595209
ENSG00000069424.15|KCNAB2|protein_coding	orange	395.091115207247	53.7634945347808	341.327620672466	-287.564126137685
ENSG00000163485.17|ADORA1|protein_coding	lightyellow	372.184648115514	53.7472016098784	318.437446505635	-264.690244895757
ENSG00000111728.10|ST8SIA1|protein_coding	orange	402.382539828484	53.7319901568419	348.650549671642	-294.9185595148
ENSG00000101336.17|HCK|protein_coding	darkturquoise	400.956245010075	53.6986250766989	347.257619933376	-293.558994856678
ENSG00000102225.16|CDK16|protein_coding	black	348.538004482027	53.6919094544471	294.846095027579	-241.154185573132
ENSG00000105664.11|COMP|protein_coding	green	374.476839291434	53.6854126003493	320.791426691084	-267.106014090735
ENSG00000157601.14|MX1|protein_coding	lightyellow	340.256024856661	53.6699800875876	286.586044769073	-232.916064681485
ENSG00000182247.10|UBE2E2|protein_coding	yellow	379.571247309906	53.654765137274	325.916482172632	-272.261717035358
ENSG00000124613.8|ZNF391|protein_coding	brown	340.528804723137	53.6533103700901	286.875494353047	-233.222183982957
ENSG00000112149.10|CD83|protein_coding	yellow	432.993936782196	53.6375542938022	379.356382488393	-325.718828194591
ENSG00000213463.5|SYNJ2BP|protein_coding	cyan	395.153000822695	53.6287313642244	341.524269458471	-287.895538094246
ENSG00000172382.10|PRSS27|protein_coding	darkturquoise	310.851265764255	53.6279313578396	257.223334406415	-203.595403048575
ENSG00000124731.13|TREM1|protein_coding	brown	382.701727526322	53.6259312262535	329.075796300068	-275.449865073815
ENSG00000088926.14|F11|protein_coding	red	437.953676547876	53.615730613748	384.337945934128	-330.72221532038
ENSG00000023171.18|GRAMD1B|protein_coding	orange	340.830325930824	53.5974805825078	287.232845348317	-233.635364765809
ENSG00000205364.4|MT1M|protein_coding	orange	394.733607930325	53.5973166553086	341.136291275017	-287.538974619708
ENSG00000105205.7|CLC|protein_coding	orange	347.756145125597	53.5664273313077	294.189717794289	-240.623290462981
ENSG00000100968.14|NFATC4|protein_coding	brown	371.671888309883	53.5585980531819	318.113290256701	-264.554692203519
ENSG00000175806.15|MSRA|protein_coding	blue	375.782673743066	53.5311236841606	322.251550058906	-268.720426374745
ENSG00000180758.12|GPR157|protein_coding	black	336.854531784659	53.498657535475	283.355874249184	-229.857216713709
ENSG00000168679.18|SLC16A4|protein_coding	brown	349.156610462467	53.4813167546204	295.675293707847	-242.193976953226
ENSG00000171302.17|CANT1|protein_coding	lightyellow	368.082007232591	53.4771816592837	314.604825573307	-261.127643914023
ENSG00000109736.15|MFSD10|protein_coding	black	341.437026636349	53.4114993006174	288.025527335732	-234.614028035115
ENSG00000153237.18|CCDC148|protein_coding	red	410.822088682284	53.4093875686664	357.412701113617	-304.003313544951
ENSG00000120328.6|PCDHB12|protein_coding	brown	371.021110608461	53.3869479674025	317.634162641058	-264.247214673656
ENSG00000135346.9|CGA|protein_coding	midnightblue	370.919645176053	53.3843196070989	317.535325568954	-264.151005961855
ENSG00000272333.7|KMT2B|protein_coding	black	346.310500998682	53.3825332289178	292.927967769764	-239.545434540846
ENSG00000133048.13|CHI3L1|protein_coding	lightyellow	355.166415050804	53.3764912679594	301.789923782845	-248.413432514885
ENSG00000100453.13|GZMB|protein_coding	orange	380.157185403357	53.3716377148827	326.785547688474	-273.413909973591
ENSG00000131459.13|GFPT2|protein_coding	orange	398.587356374459	53.3670463623729	345.220310012086	-291.853263649713
ENSG00000174695.10|TMEM167A|protein_coding	brown	327.80804026082	53.3616499619937	274.446390298827	-221.084740336833
ENSG00000134779.15|TPGS2|protein_coding	darkturquoise	302.97968824055	53.3588950469165	249.620793193634	-196.261898146717
ENSG00000095303.17|PTGS1|protein_coding	green	412.835860647641	53.3233771141166	359.512483533525	-306.189106419408
ENSG00000168918.14|INPP5D|protein_coding	yellow	372.200809646542	53.3143834175483	318.886426228994	-265.572042811445
ENSG00000154217.15|PITPNC1|protein_coding	midnightblue	357.446327376026	53.297432698049	304.148894677977	-250.851461979928
ENSG00000112562.19|SMOC2|protein_coding	red	423.69756065391	53.2939241749967	370.403636478914	-317.109712303917
ENSG00000253873.6|PCDHGA11|protein_coding	brown	314.102452957609	53.2759920523179	260.826460905291	-207.550468852974
ENSG00000157368.11|IL34|protein_coding	red	389.845833207281	53.2746156004961	336.571217606785	-283.296602006289
ENSG00000211445.12|GPX3|protein_coding	lightyellow	375.559162307325	53.2715739663462	322.287588340979	-269.016014374633
ENSG00000161010.15|MRNIP|protein_coding	brown	322.448354192205	53.2683753368227	269.179978855383	-215.91160351856
ENSG00000102837.7|OLFM4|protein_coding	darkturquoise	353.262277291912	53.2596513850632	300.002625906849	-246.742974521786
ENSG00000150594.7|ADRA2A|protein_coding	blue	372.250301248873	53.2593626360305	318.990938612843	-265.731575976812
ENSG00000110852.4|CLEC2B|protein_coding	orange	343.369954569354	53.2495110254188	290.120443543935	-236.870932518516
ENSG00000263639.7|MSMB|protein_coding	midnightblue	383.721931113696	53.2142896699116	330.507641443785	-277.293351773873
ENSG00000160326.14|SLC2A6|protein_coding	black	407.545969610816	53.210714245487	354.335255365329	-301.124541119842
ENSG00000162552.15|WNT4|protein_coding	midnightblue	391.678032432042	53.1786254147118	338.499407017331	-285.320781602619
ENSG00000165197.5|VEGFD|protein_coding	red	431.980030724899	53.1594107279607	378.820619996938	-325.661209268978
ENSG00000141664.10|ZCCHC2|protein_coding	midnightblue	371.647013066848	53.1508882486117	318.496124818237	-265.345236569625
ENSG00000115109.14|EPB41L5|protein_coding	brown	328.30546117516	53.1342810840226	275.171180091137	-222.036899007115
ENSG00000105227.16|PRX|protein_coding	brown	374.180163835298	53.1327318817042	321.047431953594	-267.91470007189
ENSG00000177685.17|CRACR2B|protein_coding	brown	339.861068589604	53.0926875587601	286.768381030844	-233.675693472084
ENSG00000165102.15|HGSNAT|protein_coding	brown	313.176612433238	53.0733912987663	260.103221134471	-207.029829835705
ENSG00000138413.14|IDH1|protein_coding	darkturquoise	315.452603350853	53.0682362933478	262.384367057505	-209.316130764157
ENSG00000162430.17|SELENON|protein_coding	brown	342.535793842125	53.0527959507801	289.482997891344	-236.430201940564
ENSG00000181191.12|PJA1|protein_coding	darkturquoise	326.15050440219	53.0333792834451	273.117125118745	-220.083745835299
ENSG00000180509.12|KCNE1|protein_coding	orange	400.643714441699	53.0290915467024	347.614622894997	-294.585531348294
ENSG00000253159.3|PCDHGA12|protein_coding	brown	321.955166337493	53.0284640473014	268.926702290192	-215.898238242891
ENSG00000182871.16|COL18A1|protein_coding	lightyellow	349.509852993992	53.0132057499757	296.496647244016	-243.483441494041
ENSG00000163606.11|CD200R1|protein_coding	orange	346.784136576387	53.0128248746353	293.771311701752	-240.758486827117
ENSG00000143194.13|MAEL|protein_coding	blue	339.621146358253	52.9846384564484	286.636507901804	-233.651869445356
ENSG00000132386.11|SERPINF1|protein_coding	green	391.117224847977	52.9816569943862	338.13556785359	-285.153910859204
ENSG00000183486.13|MX2|protein_coding	brown	338.51466539101	52.9759328684684	285.538732522541	-232.562799654073
ENSG00000099139.14|PCSK5|protein_coding	red	462.15742454365	52.9562413500777	409.201183193572	-356.244941843494
ENSG00000016082.15|ISL1|protein_coding	blue	326.010549704013	52.9465564778061	273.063993226207	-220.117436748401
ENSG00000204520.14|MICA|protein_coding	lightyellow	361.159380389486	52.9401712383142	308.219209151171	-255.279037912857
ENSG00000109758.9|HGFAC|protein_coding	black	368.555858151675	52.9293144340403	315.626543717634	-262.697229283594
ENSG00000126218.12|F10|protein_coding	green	447.671455067459	52.9059174727917	394.765537594668	-341.859620121876
ENSG00000167981.7|ZNF597|protein_coding	blue	320.130768108447	52.9033852599708	267.227382848476	-214.323997588505
ENSG00000120659.15|TNFSF11|protein_coding	midnightblue	366.23854545609	52.8843779808459	313.354167475244	-260.469789494398
ENSG00000073849.16|ST6GAL1|protein_coding	orange	364.472030836634	52.876310086522	311.595720750112	-258.71941066359
ENSG00000189184.12|PCDH18|protein_coding	green	364.922470199154	52.8526732948003	312.069796904354	-259.217123609554
ENSG00000159352.16|PSMD4|protein_coding	black	368.049730433113	52.8506766806886	315.199053752425	-262.348377071736
ENSG00000242419.5|PCDHGC4|protein_coding	brown	314.754543498825	52.8264757982798	261.928067700545	-209.101591902265
ENSG00000138615.6|CILP|protein_coding	yellow	395.708615843177	52.7900295401894	342.918586302988	-290.128556762799
ENSG00000170190.16|SLC16A5|protein_coding	lightyellow	351.592266078087	52.7670832031896	298.825182874897	-246.058099671708
ENSG00000139998.16|RAB15|protein_coding	brown	342.994920583	52.7089985944853	290.285921988515	-237.576923394029
ENSG00000149090.12|PAMR1|protein_coding	green	401.070283976107	52.7025887680355	348.367695208071	-295.665106440036
ENSG00000197892.13|KIF13B|protein_coding	midnightblue	381.329085434366	52.6945264790464	328.63455895532	-275.940032476274
ENSG00000101224.17|CDC25B|protein_coding	black	353.112962800291	52.6688432831698	300.444119517122	-247.775276233952
ENSG00000115041.13|KCNIP3|protein_coding	brown	371.682197349709	52.6629431494278	319.019254200281	-266.356311050854
ENSG00000150961.15|SEC24D|protein_coding	brown	341.464483697354	52.65653947678	288.807944220574	-236.151404743794
ENSG00000198883.12|PNMA5|protein_coding	darkturquoise	324.777762457537	52.635671791276	272.142090666261	-219.506418874985
ENSG00000149679.11|CABLES2|protein_coding	black	362.173787765432	52.6125038583698	309.561283907062	-256.948780048692
ENSG00000154654.15|NCAM2|protein_coding	green	406.982682271807	52.6118060078797	354.370876263927	-301.759070256047
ENSG00000133321.11|PLAAT4|protein_coding	lightyellow	393.310145459712	52.6011060395814	340.709039420131	-288.107933380549
ENSG00000102287.19|GABRE|protein_coding	lightyellow	360.120623474558	52.5767709000332	307.543852574524	-254.967081674491
ENSG00000198829.6|SUCNR1|protein_coding	yellow	352.065021360274	52.5739979550626	299.491023405211	-246.917025450149
ENSG00000144596.13|GRIP2|protein_coding	orange	319.320822599135	52.5682267442208	266.752595854914	-214.184369110694
ENSG00000167701.14|GPT|protein_coding	black	316.668178049353	52.5428055376719	264.125372511681	-211.582566974009
ENSG00000127152.18|BCL11B|protein_coding	orange	357.06798787816	52.5318231876246	304.536164690536	-252.004341502911
ENSG00000010932.17|FMO1|protein_coding	green	402.80137654604	52.4980694584098	350.30330708763	-297.80523762922
ENSG00000196923.14|PDLIM7|protein_coding	yellow	393.362555177193	52.4808805764023	340.881674600791	-288.400794024389
ENSG00000111254.8|AKAP3|protein_coding	blue	329.932191002959	52.4668288137171	277.465362189242	-224.998533375525
ENSG00000120306.11|CYSTM1|protein_coding	brown	321.857749402041	52.4604561408635	269.397293261177	-216.936837120314
ENSG00000011028.14|MRC2|protein_coding	yellow	423.329585434887	52.4599181744432	370.869667260443	-318.409749086
ENSG00000068885.15|IFT80|protein_coding	red	360.219838961961	52.4473718547843	307.772467107176	-255.325095252392
